Start Index:	0
437,iRFP670;A;mScarlet;D;
438,C;eGFP;A;mScarlet;
439,C;eGFP;A;mScarlet;
440,C;eGFP;A;mScarlet;
441,C;eGFP;A;mScarlet;
442,iRFP670;A;mScarlet;D;
443,iRFP670;A;mScarlet;D;
444,iRFP670;A;mScarlet;D;
445,iRFP670;A;mScarlet;D;
446,iRFP670;A;mScarlet;D;
447,A;mScarlet;
448,iRFP670;A;mScarlet;D;
449,A;mScarlet;
450,
451,D;iRFP670;
452,D;iRFP670;
453,D;iRFP670;
454,D;iRFP670;
455,D;iRFP670;
456,D;iRFP670;
457,D;iRFP670;
458,D;iRFP670;
459,D;iRFP670;
460,C;eGFP;
461,C;eGFP;
462,C;eGFP;
463,C;eGFP;
464,C;eGFP;A;mScarlet;
465,C;eGFP;A;mScarlet;
466,C;eGFP;A;mScarlet;
467,C;eGFP;A;mScarlet;
468,C;eGFP;A;mScarlet;
469,C;eGFP;A;mScarlet;
470,C;eGFP;A;mScarlet;
471,C;eGFP;A;mScarlet;
472,
473,
474,C;eGFP;
475,C;eGFP;
476,C;eGFP;
477,C;eGFP;
478,C;eGFP;
479,C;eGFP;
480,C;eGFP;
481,C;eGFP;

0,1,2,0.008837798066160007,
0,1,4,0.009309770601600008,
0,2,2,0.21653517315555998,
0,2,4,0.45742946561824,
0,3,2,0.00930331759952001,
0,3,4,0.010554812189960013,
0,4,4,0.24027290311696,
0,5,2,0.02325736333200002,
0,5,4,0.024499396320000023,
1,1,2,0.03921568627450984,
1,2,2,0.9607843137254901,
2,16,17,0.0044654433107388074,
2,16,21,0.004475812571946112,
2,17,17,0.23103840886233162,
2,17,21,0.46294628278630606,
2,18,17,0.0044654433107388074,
2,18,21,0.004475812571946112,
2,19,17,0.004465631404642085,
2,19,21,0.00447600110262457,
2,20,17,0.004465631404642085,
2,20,21,0.00447600110262457,
2,21,21,0.23134099725464596,
2,22,17,0.009427458515314341,
2,22,21,0.009449350133472659,
2,23,17,0.010004247340697098,
2,23,21,0.010027478327329196,
3,3,4,0.03920000000000003,
3,4,4,0.9607999999999999,
4,6,7,0.008837432885064903,
4,6,8,0.008844505660483122,
4,7,7,0.21770752887502828,
4,7,8,0.436108708517137,
4,8,8,0.21770640462596888,
4,9,7,0.008855673200617151,
4,9,8,0.008862760574127049,
4,10,7,0.02325640232911817,
4,10,8,0.02327501489600822,
4,11,7,0.023263475104536385,
4,11,8,0.023282093331910964,
5,32,33,0.0044654433107388074,
5,32,37,0.004475812571946112,
5,33,33,0.23103840886233162,
5,33,37,0.46294628278630606,
5,34,33,0.0044654433107388074,
5,34,37,0.004475812571946112,
5,35,33,0.004465631404642085,
5,35,37,0.00447600110262457,
5,36,33,0.004465631404642085,
5,36,37,0.00447600110262457,
5,37,37,0.23134099725464596,
5,38,33,0.009427458515314341,
5,38,37,0.009449350133472659,
5,39,33,0.010004247340697098,
5,39,37,0.010027478327329196,
6,6,7,0.03921568627450984,
6,7,7,0.9607843137254901,
7,12,13,0.00979216156800001,
7,12,14,0.009799998432000011,
7,13,13,0.24000787843200003,
7,13,14,0.48078424313600004,
7,14,14,0.24000787843200003,
7,15,13,0.009799998432000011,
7,15,14,0.009807841568000011,
8,24,25,0.004701406410844307,
8,24,27,0.004704151407814219,
8,25,25,0.2308191360610504,
8,26,25,0.004701406410844307,
8,26,27,0.004704151407814219,
8,27,25,0.46195970390444485,
8,27,27,0.2307802460083325,
8,28,25,0.004708934682514471,
8,28,27,0.00471168407499524,
8,29,25,0.004797353480453376,
8,29,27,0.004800154497769611,
8,30,25,0.009602309009639282,
8,30,27,0.00960791548285862,
8,31,25,0.00979345797996995,
8,31,27,0.009607989180654692,
9,8,8,0.9607843137254901,
9,9,8,0.03921568627450984,
10,40,41,0.00979216156800001,
10,40,42,0.009799998432000011,
10,41,41,0.24000787843200003,
10,41,42,0.48078424313600004,
10,42,42,0.24000787843200003,
10,43,41,0.009799998432000011,
10,43,42,0.009807841568000011,
11,47,48,0.004701406410844307,
11,47,50,0.004704151407814219,
11,48,48,0.2308191360610504,
11,49,48,0.004701406410844307,
11,49,50,0.004704151407814219,
11,50,48,0.46195970390444485,
11,50,50,0.2307802460083325,
11,51,48,0.004708934682514471,
11,51,50,0.00471168407499524,
11,52,48,0.004797353480453376,
11,52,50,0.004800154497769611,
11,53,48,0.009602309009639282,
11,53,50,0.00960791548285862,
11,54,48,0.00979345797996995,
11,54,50,0.009607989180654692,
12,12,13,0.03920000000000003,
12,13,13,0.9607999999999999,
13,44,44,0.0025000000000000044,
13,44,46,0.09310000000000007,
13,45,46,0.03537800000000003,
13,46,46,0.8690219999999999,
14,55,56,0.008837432885064903,
14,55,57,0.008844505660483122,
14,56,56,0.21770752887502828,
14,56,57,0.436108708517137,
14,57,57,0.21770640462596888,
14,58,56,0.008855673200617151,
14,58,57,0.008862760574127049,
14,59,56,0.02325640232911817,
14,59,57,0.02327501489600822,
14,60,56,0.023263475104536385,
14,60,57,0.023282093331910964,
15,14,14,0.9607999999999999,
15,15,14,0.03920000000000003,
16,61,62,0.008837432885064903,
16,61,63,0.008844505660483122,
16,62,62,0.21770752887502828,
16,62,63,0.436108708517137,
16,63,63,0.21770640462596888,
16,64,62,0.008855673200617151,
16,64,63,0.008862760574127049,
16,65,62,0.02325640232911817,
16,65,63,0.02327501489600822,
16,66,62,0.023263475104536385,
16,66,63,0.023282093331910964,
17,67,67,0.0025000000000000044,
17,67,69,0.09310000000000007,
17,68,69,0.03537800000000003,
17,69,69,0.8690219999999999,
18,70,71,0.004246254089376931,
18,70,73,0.004249464193804056,
18,71,71,0.20828313274210525,
18,71,73,0.4211283788803068,
18,72,71,0.004246254089376931,
18,72,73,0.004249464193804056,
18,73,73,0.20978463636648967,
18,74,71,0.00425081504973072,
18,74,73,0.004254028602175489,
18,75,71,0.00425081504973072,
18,75,73,0.004254028602175489,
18,76,71,0.00903912654540423,
18,76,73,0.009318761670807942,
18,77,71,0.00921778793326062,
18,77,73,0.009361034184038587,
18,78,71,0.02236221340366219,
18,78,73,0.022379118901716812,
18,79,71,0.022553817577048343,
18,79,73,0.02257086792498531,
19,80,81,0.0022076782994836486,
19,80,82,0.0022077143576342472,
19,80,83,0.002209445148862987,
19,80,85,0.002209481207013586,
19,81,81,0.05439006017756037,
19,81,82,0.10878773327676099,
19,81,83,0.10895269904071933,
19,81,85,0.10886566846420469,
19,82,82,0.05438996323952727,
19,82,83,0.10886567144505882,
19,82,85,0.10895595689963611,
19,83,83,0.054385313786263136,
19,83,85,0.10894736855561774,
19,84,81,0.002209445148862987,
19,84,82,0.0022094812358716496,
19,84,83,0.0022112134122874477,
19,84,85,0.00221124949929611,
19,85,85,0.05438521699707689,
19,86,81,0.0022942539190712427,
19,86,82,0.0022942913912669632,
19,86,83,0.002296090056661536,
19,86,85,0.002296127528857256,
19,87,81,0.002296020768450581,
19,87,82,0.002296058269504365,
19,87,83,0.0022978583200859957,
19,87,85,0.0022978958211397798,
19,88,81,0.005809679735483285,
19,88,82,0.005809774625353283,
19,88,83,0.005814329339113125,
19,88,85,0.005814424228983121,
19,89,81,0.005809772727555883,
19,89,82,0.005809867618944725,
19,89,83,0.005814422405609149,
19,89,85,0.00581451729699799,
19,90,81,0.005814236347040528,
19,90,82,0.005814331311333952,
19,90,83,0.005818889597418312,
19,90,85,0.005818984561711735,
19,91,81,0.005814329339113125,
19,91,82,0.005814424304925394,
19,91,83,0.005818982663914335,
19,91,85,0.005819077629726605,
20,189,190,0.002255046608076432,
20,189,194,0.0044968393002247685,
20,189,195,0.008520620334548864,
20,189,196,0.0024035267678453884,
20,190,190,0.05231964301474233,
20,191,190,0.0022550756931296353,
20,191,194,0.004498160359382551,
20,191,195,0.00852420982103215,
20,191,196,0.0024036401798698845,
20,192,190,0.0022560332266150698,
20,192,194,0.004495935960006299,
20,192,195,0.008516345868270535,
20,192,196,0.002404388369997351,
20,193,190,0.002349899548478228,
20,193,194,0.00234735488217637,
20,193,195,0.002347971009433137,
20,193,196,0.002349911155674174,
20,194,190,0.10565698651624773,
20,194,194,0.05330851725336936,
20,194,196,0.10578821347338581,
20,195,190,0.10427466267642706,
20,195,194,0.10847019062585395,
20,195,195,0.0541950420268109,
20,195,196,0.10569507980297763,
20,196,190,0.10513092580463577,
20,196,196,0.05275966082197842,
20,197,190,0.005597366561241932,
20,197,194,0.0055913052680786725,
20,197,195,0.0055927728585153475,
20,197,196,0.005597394209117562,
20,198,190,0.005597383908395757,
20,198,194,0.005591322596447559,
20,198,195,0.0055927901914325385,
20,198,196,0.0055974115563570724,
20,199,190,0.0056412855267516104,
20,199,194,0.0056351766744866805,
20,199,195,0.00563665578016951,
20,199,196,0.005641313391562488,
20,200,190,0.005668675778585293,
20,200,194,0.005662537265881947,
20,200,195,0.0056640235530975944,
20,200,196,0.00566870377868877,
21,92,93,0.008837432885064903,
21,92,94,0.008844505660483122,
21,93,93,0.21770752887502828,
21,93,94,0.436108708517137,
21,94,94,0.21770640462596888,
21,95,93,0.008855673200617151,
21,95,94,0.008862760574127049,
21,96,93,0.02325640232911817,
21,96,94,0.02327501489600822,
21,97,93,0.023263475104536385,
21,97,94,0.023282093331910964,
22,21,21,0.9607999999999999,
22,22,21,0.03920000000000003,
23,17,17,0.9607999999999999,
23,23,17,0.03920000000000003,
24,104,105,0.007992356896019709,
24,104,106,0.008014472633985881,
24,105,105,0.19829814686275396,
24,105,106,0.39886711188580287,
24,106,106,0.19830730698094814,
24,107,105,0.009077192042570863,
24,107,106,0.009102309639706957,
24,108,105,0.020651371585326685,
24,108,106,0.02070851622095358,
24,109,105,0.020947433037886865,
24,109,106,0.021005396908389266,
24,110,105,0.021576990598478337,
24,110,106,0.021631141268694056,
24,111,105,0.021882297015362557,
24,111,106,0.021937956423120263,
25,98,99,0.008837432885064903,
25,98,100,0.008844505660483122,
25,99,99,0.21770752887502828,
25,99,100,0.436108708517137,
25,100,100,0.21770640462596888,
25,101,99,0.008855673200617151,
25,101,100,0.008862760574127049,
25,102,99,0.02325640232911817,
25,102,100,0.02327501489600822,
25,103,99,0.023263475104536385,
25,103,100,0.023282093331910964,
26,118,119,0.002002194466121267,
26,118,120,0.0020021988878946542,
26,119,119,0.04954160719119381,
26,119,120,0.0996382479945046,
26,120,120,0.04954159939918576,
26,121,119,0.002002411965927483,
26,121,120,0.002002416388181211,
26,122,119,0.002273960473988143,
26,122,120,0.0022739654959468376,
26,122,123,0.002267685536598639,
26,122,124,0.0022676905585573342,
26,123,119,0.09965443434448364,
26,123,120,0.09937154740775854,
26,123,123,0.049547440409635324,
26,123,124,0.09910693099746633,
26,124,119,0.09937155494549126,
26,124,120,0.09965485419150735,
26,124,124,0.049547435674607586,
26,125,119,0.0022741779737943586,
26,125,120,0.0022741829962333944,
26,125,123,0.0022679024362195475,
26,125,124,0.002267907458658583,
26,126,119,0.005247617824573115,
26,126,120,0.005247629413745514,
26,126,123,0.005233137153660005,
26,126,124,0.005233148742832404,
26,127,119,0.005247680663652781,
26,127,120,0.005247692252963959,
26,127,123,0.005233199819336795,
26,127,124,0.005233211408647972,
26,128,119,0.0052517503208912185,
26,128,120,0.005251761919190085,
26,128,123,0.005237258246457267,
26,128,124,0.005237269844756134,
26,129,119,0.005251754759662774,
26,129,120,0.005251766357971443,
26,129,123,0.005237262672980143,
26,129,124,0.005237274271288813,
26,130,119,0.0054039691485378485,
26,130,120,0.005403977153521512,
26,130,123,0.005392247898738366,
26,130,124,0.005392257252284093,
26,131,119,0.005404030492179129,
26,131,120,0.005404038497674078,
26,131,123,0.005392308767932324,
26,131,124,0.0053923181218603605,
26,132,119,0.007477508810464889,
26,132,120,0.007477513032047531,
26,132,123,0.005468303956587761,
26,132,124,0.0054683137878319965,
26,133,119,0.0074773532540049195,
26,133,120,0.00747735747657919,
26,133,123,0.005468364825781718,
26,133,124,0.005468374657408266,
27,112,113,0.008837432885064903,
27,112,114,0.008844505660483122,
27,113,113,0.21770752887502828,
27,113,114,0.436108708517137,
27,114,114,0.21770640462596888,
27,115,113,0.008855673200617151,
27,115,114,0.008862760574127049,
27,116,113,0.02325640232911817,
27,116,114,0.02327501489600822,
27,117,113,0.023263475104536385,
27,117,114,0.023282093331910964,
28,134,135,0.002002194466121267,
28,134,136,0.0020021988878946542,
28,135,135,0.04954160719119381,
28,135,136,0.0996382479945046,
28,136,136,0.04954159939918576,
28,137,135,0.002002411965927483,
28,137,136,0.002002416388181211,
28,138,135,0.002273960473988143,
28,138,136,0.0022739654959468376,
28,138,139,0.002267685536598639,
28,138,140,0.0022676905585573342,
28,139,135,0.09965443434448364,
28,139,136,0.09937154740775854,
28,139,139,0.049547440409635324,
28,139,140,0.09910693099746633,
28,140,135,0.09937155494549126,
28,140,136,0.09965485419150735,
28,140,140,0.049547435674607586,
